Lat,Lon,Site Name,Country,VIDA_ID,Province,District,Ratio of built-up area,Number of buildings,Number of large buildings,Number of medium buildings,Number of small buildings,Number of very small structures,Population sum,Population estimate,Customer density,Distance to the road [km],Distance to nearest hub [km],Nearest regional hub,Distance to railway [km],Healthcare facilities,Education facilities,Average relative wealth index,Total points of interest,Top five dominant crops,Total crop value [$/year],Total crop yield [kg/ha],Total crop value per hectare [$/ha],Percentage of nightlight overlap [%],Has nightlight?,Distance to the nightlight [km],Distance to nearest hydropower source [km],Distance to nearest transformer [km],Distance to nearest substation [km],Distance to nearest HV lines [km],Distance to nearest MV lines [km],Potential number of connections,Estimated energy demand [kWh/day],Average demand per connection [kWh/day],Length of minimum spanning tree [km],Total cost for minimum spanning tree [$],Potential PV production [kWh/kWp],Distance to nearest solar mill [Km],Distance to nearest mini-grid site [Km],Mini-grid site status,"Fatalities within 50 km (battles,riots,violence against civilians,explosions)","Fatalities within 25 km (battles,riots,violence against civilians,explosions)",Total number of incidents within 25km,Security risk,Travelhours,GHI,geometry,mg_id,avg_diesel_price,MG_diesel_cost,VIDA_Conn_All,VIDA_Pot_Con,PUoE,SME,ResC,ResB,ResA,hybrids,HGM_lcoe,HMG_Inv,HMG_GenOpex,HMG_GenOpex_y,HMG_SGnAOpex,HMG_SGnAOpex_y,HMG_npv_cost,HMG_cap,HMG_ren_cap,HMG_dl_cap,HMG_ren_share,HMG_bat_size,HMG_fuel_usage,Est_dem_kWh_year,No_of_poles,Poles_CAPEX,Cable_CAPEX,Dist_CAPEX,TdxLC,PSLC,Transp_of_mat,LogInstCAPEX,Conn_CAPEX,Tot_CAPEX,ResAConskWh_y,ResBConskWh_y,ResCConskWh_y,ResSMEConskWh_y,ResPUoEConskWh_y,ResARev_y,ResBRev_y,ResCRev_y,ResSMERev_y,ResPUoERev_y,ResARev_y2,ResBRev_y2,ResCRev_y2,ResSMERev_y2,ResPUoERev_y2,gen_opex_y2,sgna_opex_y2,TotalRev2,TotalOpex2,CAPEX_GAP2,CAPEX_subsidy2,Total_subsidy2,ResARev_y5,ResBRev_y5,ResCRev_y5,ResSMERev_y5,ResPUoERev_y5,gen_opex_y5,sgna_opex_y5,TotalRev5,TotalOpex5,CAPEX_GAP5,CAPEX_subsidy5,Total_subsidy5,ResARev_y7,ResBRev_y7,ResCRev_y7,ResSMERev_y7,ResPUoERev_y7,gen_opex_y7,sgna_opex_y7,TotalRev7,TotalOpex7,CAPEX_GAP7,CAPEX_subsidy7,Total_subsidy7
-11.68293768,32.77361293,,Zambia,10694,Muchinga,Chama,0.04,596,5,15,576,105,1185,1213,0.04,0,82.687,Lundazi,153.118,2,1,-0.29,4,"maize, cotton, groundnut, rice, sorghum",91725,25576,643,0,No,15.451,0,50.054,66.818,113.156,50.053,596,140.242,0.235,12.486,287229,4.33,0.38,50.32,Operational,"0,0,0,0","0,0,0,0",0,low,2.99046162,1986.349968,POINT (32.7736129274955 -11.6829376763212),114,1,1.085050329,701,491,5,39,39,175,233,"[0.6883, 182218.97, 5913.0, 736.85, 70922.75, 8838.0, 259054.73, 50.64, 50.64, 0.0, 1.0, 146.79, 0.0, 53579.41]",0.6883,182218.97,5913,736.85,70922.75,8838,259054.73,50.64,50.64,0,1,146.79,0,53579.41,312,88046.4,24972,113018.4,18720,5064,13257,37041,84943,417221.37,6718.554915,11944.62506,6576.570015,9569.537334,18770.125,9741.904627,13975.21133,4340.53621,6220.199267,4504.83,20039.09782,28747.0097,8928.482983,12794.94989,9266.43531,1515.70045,18179.766,79775.9757,19695.46645,337445.3943,687.2614955,727.3744618,51632.09452,74068.62002,23004.84191,32967.05611,23875.599,3905.305,46841.4,205548.2116,50746.705,211673.1584,431.106229,534.460007,73755.95993,105806.3249,32862.19964,47093.12865,34106.06793,5578.69135,66912.498,293623.6811,72491.18935,123597.6889,251.726454,399.3663508
-14.60057432,30.90587151,,Zambia,24085,Eastern,Nyimba,0.02,217,1,0,216,89,453,442,0.02,0,11.592,Nyimba,170.392,0,0,-0.31,1,"maize, groundnut, sunflower, cotton, tropical_fruit",157913,14940,304,0,No,5.617,3.441,2.078,9.514,62.358,2.077,217,47.972,0.221,4.832,107861.4,4.28,1.61,8.75,Construction license,"0,0,0,0","0,0,0,0",0,low,2.106822752,1923.494791,POINT (30.9058715110084 -14.6005743206769),115,1,1.059919167,306,215,0,18,18,78,101,"[0.8897, 65011.73, 1676.08, 323.98, 31055.79, 3870.0, 98052.44, 13.81, 13.36, 0.445, 0.993, 42.98, 36.31, 15688.27]",0.8897,65011.73,1676.08,323.98,31055.79,3870,98052.44,13.81,13.36,0.445,0.993,42.98,36.31,15688.27,121,34146.2,9664,43810.2,7260,1381,5805,14446,37195,160462.93,2912.334963,5323.890029,3035.340007,4416.709539,0,4222.885697,6228.951333,2003.324404,2870.8612,0,8686.475878,12812.95289,4120.8383,5905.361489,0,666.42686,7960.59,31525.62856,8627.01686,128937.3014,599.7083788,639.8340386,22381.29419,33013.44207,10617.61934,15215.56436,0,1717.094,20511,81227.91996,22228.094,79235.01004,368.5349304,471.9214141,31971.46761,47159.39055,15167.16907,21735.29015,0,2452.85258,29299.77,116033.3174,31752.62258,44429.61263,206.6493611,354.3359777
-12.21225833,31.12615833,,Zambia,13981,Muchinga,Mpika,0.02,118,2,2,114,38,213,240,0.02,0,31.463,Chilonga,3.471,0,1,-0.52,3,"maize, groundnut, sweet_potato, other_pulses, cassava",53602,29431,498,0,No,10.014,0.274,11.723,52.173,0.013,11.723,118,28.238,0.239,3.321,66626.3,4.55,10.02,87.28,Reserved,"0,0,0,0","0,0,0,0",0,low,0.746894515,2014.781267,POINT (31.1261583256972 -12.2122583263776),117,1,1.02124208,156,110,0,9,9,40,52,"[0.8851, 32473.61, 813.03, 164.2, 15889.01, 1980.0, 49465.47, 6.55, 6.21, 0.339, 0.986, 21.8, 35.37, 7955.64]",0.8851,32473.61,813.03,164.2,15889.01,1980,49465.47,6.55,6.21,0.339,0.986,21.8,35.37,7955.64,83,23422.6,6642,30064.6,4980,655,2970,8605,19030,90173.21,1499.419981,2730.200015,1517.670003,2208.354769,0,2174.158973,3194.334017,1001.662202,1435.4306,0,4472.245006,6570.745073,2060.41915,2952.680744,0,337.7594,4072.86,16056.08997,4410.6194,74117.12003,673.7920002,713.8885402,11523.04255,16929.97029,5308.809672,7607.78218,0,870.26,10494,41369.6047,11364.26,48803.6053,443.6691391,546.9805937,16460.55758,24184.30284,7583.584533,10867.64507,0,1243.1582,14990.58,59096.09003,16233.7382,31077.11997,282.5192724,430.0987106
-11.03422629,30.18848209,,Zambia,22664,Northern,Chilubi,0.02,252,1,4,247,24,410,513,0.02,4.96,143.931,Kasama,97.556,0,0,-0.59,0,"cassava, maize, groundnut, other_pulses, rice",90287,20451,502,0,No,10.512,1.635,58.311,80.775,91.188,58.045,252,57.299,0.227,6.823,139195.3,4.55,4.69,6.64,Reserved,"0,0,0,0","0,0,0,0",0,low,1.675911239,2049.66056,POINT (30.1884820870927 -11.0342262888022),118,1,1.047663813,276,194,0,16,16,70,92,"[0.8816, 57289.72, 1384.87, 290.2, 28022.43, 3492.0, 87041.85, 11.37, 10.97, 0.399, 0.991, 38.51, 41.01, 14054.71]",0.8816,57289.72,1384.87,290.2,28022.43,3492,87041.85,11.37,10.97,0.399,0.991,38.51,41.01,14054.71,171,48256.2,13646,61902.2,10260,1137,5238,16635,33562,169388.92,2652.819966,4777.850026,2698.080006,3925.964034,0,3846.588951,5590.08453,1780.732804,2551.876622,0,7912.433473,11498.80388,3662.967378,5249.210212,0,596.9414,7183.044,28323.41494,7779.9854,141065.5051,727.1417787,767.2447962,20386.92144,29627.44801,9437.883861,13524.9461,0,1538.06,18507.6,72977.19941,20045.66,96411.72059,496.9676319,600.2957762,29122.52495,42322.52998,13481.92806,19320.25791,0,2197.1042,26437.932,104247.2409,28635.0362,65141.67911,335.7818511,483.3851304
-10.35945142,28.69104183,Mwense,Zambia,10991,Luapula,Mwense,0.02,188,4,5,179,17,320,383,0.02,0,76.944,Kawambwa,221.985,0,0,-0.35,0,"cassava, maize, groundnut, tropical_fruit, other_pulses",158868,27396,527,100,Yes,0,0.401,1.44,2.344,21.073,0,188,46.493,0.247,5.677,110595.9,4.4,0,5.14,Operational (no license),"0,0,0,0","0,0,0,0",0,low,1.036139454,1996.215329,POINT (28.691041829235 -10.3594514228393),120,1,1.029468361,205,144,1,12,12,52,67,"[0.7292, 50461.18, 1497.09, 219.48, 20800.16, 2592.0, 72758.43, 12.82, 12.82, 0.0, 1.0, 38.91, 0.0, 14203.26]",0.7292,50461.18,1497.09,219.48,20800.16,2592,72758.43,12.82,12.82,0,1,38.91,0,14203.26,142,40072.4,11354,51426.4,8520,1282,3888,13690,24912,140489.58,1931.944976,3549.260019,2023.560004,2944.473026,3754.025,2801.320215,4152.634222,1335.549603,1913.907467,900.966,5762.315681,8541.968595,2747.225533,3936.907659,1853.287062,451.47036,5331.744,22841.70453,5783.21436,117647.8755,816.9991352,857.160346,14846.99714,22008.96138,7078.412896,10143.70957,4775.1198,1163.244,13737.6,58853.20078,14900.844,81636.37922,566.9193001,670.3973834,21208.79534,31439.5937,10111.44604,14490.19343,6821.213586,1661.68308,19624.032,84071.2421,21285.71508,56418.3379,391.7940132,539.611479
-8.437491561,29.79995424,Chocha,Zambia,11040,Northern,Kaputa,0.04,1001,2,1,998,190,1374,2038,0.04,0,111.249,Mporokoso,233.748,0,0,-0.28,0,"maize, cassava, groundnut, rice, other_pulses",36267,18608,537,0,No,11.847,2.507,13.367,14.27,45.238,13.367,1001,219.416,0.219,18.002,448262,4.46,2.17,0,Reserved,"0,0,0,0","0,0,0,0",0,low,2.166769667,2021.002479,POINT (29.7999542421178 -8.4374915607207),122,1,1.061624089,1191,834,6,67,67,299,395,"[0.7278, 290520.18, 8532.8, 1250.95, 120467.57, 15012.0, 419520.54, 73.08, 73.08, 0.0, 1.0, 224.82, 0.0, 82060.4]",0.7278,290520.18,8532.8,1250.95,120467.57,15012,419520.54,73.08,73.08,0,1,224.82,0,82060.4,450,126990,36004,162994,27000,7308,22518,56826,144282,654622.18,11389.82486,20408.24511,11298.21003,16439.97439,22524.15,16515.24604,23877.64678,7456.818617,10685.98336,5405.796,33971.86111,49116.31942,15338.67589,21981.06776,11119.72237,2573.20415,30879.684,131527.6466,33452.88815,523094.5334,627.2116708,667.3230475,87530.80402,126551.5279,39521.13867,56635.71179,28650.7188,6630.035,79563.6,338889.9012,86193.635,315732.2788,378.5758739,481.9255561,125036.9278,180777.6638,56455.57375,80903.57999,40927.28152,9470.94245,113655.852,484101.0268,123126.7944,170521.1532,204.4618144,352.0958605
-15.16973951,24.17897949,,Zambia,24256,Western,Luampa,0.02,108,0,2,106,56,223,220,0.02,0,80.847,Kaoma,215.467,0,0,-0.43,0,,,,,0,No,24.431,0.423,33.201,37.535,16.445,31.153,108,24.302,0.225,3.048,61080.8,4.63,67.18,68.91,Reserved,"0,0,0,0","0,0,0,0",0,low,2.04415123,2060.769796,POINT (24.178979491782 -15.1697395129799),130,1,1.058136755,164,115,0,10,10,42,53,"[0.8748, 34795.81, 841.64, 176.37, 16611.24, 2070.0, 52448.21, 6.91, 6.67, 0.242, 0.992, 23.38, 23.5, 8534.99]",0.8748,34795.81,841.64,176.37,16611.24,2070,52448.21,6.91,6.67,0.242,0.992,23.38,23.5,8534.99,76,21447.2,6096,27543.2,4560,691,3105,8356,19895,90590.01,1528.254981,2866.710015,1686.300004,2453.727521,0,2215.969722,3354.050718,1112.958002,1594.922889,0,4558.249718,6899.282327,2289.354611,3280.756383,0,362.79309,4257.99,17027.64304,4620.78309,73562.36696,639.6727562,679.8534787,11744.63953,17776.46881,5898.677413,8453.091311,0,934.761,10971,43872.87706,11905.761,46717.13294,406.2359386,509.7642952,16777.10677,25393.51799,8426.205037,12075.16119,0,1335.29727,15671.97,62671.99098,17007.26727,27918.01902,242.7653828,390.6546634
-16.5043226,28.75007602,,Zambia,9479,Southern,Siavonga,0.03,171,6,9,156,32,501,348,0.03,0,53.109,Chirundu,104.355,0,0,0.33,0,"sorghum, maize, soybean, cotton, groundnut",68701,8005,232,100,Yes,0,1.949,0,0.846,0.049,0,171,46.302,0.271,4.597,94074.9,4.48,38.94,80.89,Reserved,"0,0,0,0","0,0,0,0",0,low,1.475004921,1999.367867,POINT (28.7500760212423 -16.5043226013408),133,1,1.04194993,203,143,1,12,12,52,66,"[0.7281, 50349.09, 1492.95, 218.87, 20655.71, 2574.0, 72497.75, 12.79, 12.79, 0.0, 1.0, 38.83, 0.0, 14174.43]",0.7281,50349.09,1492.95,218.87,20655.71,2574,72497.75,12.79,12.79,0,1,38.83,0,14174.43,115,32453,9194,41647,6900,1279,3861,12040,24739,128775.09,1903.109976,3549.260019,2023.560004,2944.473026,3754.025,2759.509465,4152.634222,1335.549603,1913.907467,900.966,5676.31097,8541.968595,2747.225533,3936.907659,1853.287062,450.21559,5294.718,22755.69982,5744.93359,106019.3902,741.3943369,781.5686977,14625.40017,22008.96138,7078.412896,10143.70957,4775.1198,1160.011,13642.2,58631.60381,14802.211,70143.48619,490.5138894,594.0258545,20892.24616,31439.5937,10111.44604,14490.19343,6821.213586,1657.06477,19487.754,83754.69292,21144.81877,45020.39708,314.8279516,462.6938171
-13.22201349,24.56995446,,Zambia,7393,North-Western,Mufumbwe,0.02,155,0,0,155,21,280,316,0.02,0,142.959,Kasempa,339.364,0,0,-0.45,0,"maize, groundnut, cassava, sorghum, tropical_fruit",38248,21405,327,0,No,15.67,0.156,139.634,53.027,0.262,139.634,155,33.635,0.217,3.728,80230.2,4.51,2.17,33.21,Reserved,"0,0,0,0","0,0,0,0",0,low,2.197848155,2016.006401,POINT (24.569954463063 -13.2220134906771),134,1,1.062507978,176,124,0,10,10,45,59,"[0.887, 36378.58, 910.62, 183.91, 17911.25, 2232.0, 55538.18, 7.33, 6.95, 0.379, 0.986, 24.42, 39.61, 8912.77]",0.887,36378.58,910.62,183.91,17911.25,2232,55538.18,7.33,6.95,0.379,0.986,24.42,39.61,8912.77,93,26244.6,7456,33700.6,5580,733,3348,9661,21452,101192.18,1701.264978,3071.475017,1686.300004,2453.727521,0,2466.834219,3593.625769,1112.958002,1594.922889,0,5074.277988,7392.088207,2289.354611,3280.756383,0,378.30287,4591.224,18036.47719,4969.52687,83155.70281,670.6105065,710.6873361,13074.22136,19046.21658,5898.677413,8453.091311,0,974.723,11829.6,46472.20666,12804.323,54719.97334,441.2901076,544.5507769,18676.40187,27207.3407,8426.205037,12075.16119,0,1392.38261,16898.472,66385.1088,18290.85461,34807.0712,280.7021871,428.2090791
-9.853018,29.5470939,Chibote,Zambia,8585,Luapula,Kawambwa,0.02,155,0,0,155,13,227,316,0.02,0,52.242,Kawambwa,188.038,0,0,-0.3,0,"maize, cassava, sugarcane, groundnut, other_pulses",157316,45822,705,0,No,7.495,0.141,31.867,34.926,27.489,31.863,155,33.635,0.217,3.898,82179.6,4.35,15.12,0.21,Construction license,"0,0,0,0","0,0,0,0",0,low,1.641024509,1963.195497,POINT (29.5470939043009 -9.8530180004476),135,1,1.046671616,168,118,0,10,10,43,55,"[0.8844, 35409.13, 917.77, 178.88, 17044.57, 2124.0, 53809.7, 7.25, 6.76, 0.492, 0.982, 23.73, 52.17, 8660.92]",0.8844,35409.13,917.77,178.88,17044.57,2124,53809.7,7.25,6.76,0.492,0.982,23.73,52.17,8660.92,97,27373.4,7796,35169.4,5820,725,3186,9731,20414,100723.53,1585.92498,2934.965016,1686.300004,2453.727521,0,2299.591221,3433.909068,1112.958002,1594.922889,0,4730.259141,7063.550954,2289.354611,3280.756383,0,367.95616,4369.068,17363.92109,4737.02416,83359.60891,706.4373637,746.5816362,12187.83347,18199.71806,5898.677413,8453.091311,0,948.064,11257.2,44739.32026,12205.264,55984.20974,474.4424554,577.8768961,17410.20513,25998.12556,8426.205037,12075.16119,0,1354.30048,16080.804,63909.69692,17435.10448,36813.83308,311.9816363,459.736759
-15.41408617,27.56940337,,Zambia,5126,Central,Shibuyunji,0.05,784,0,1,783,85,1402,1596,0.05,0,53.332,Mazabuka,52.944,0,0,-0.27,0,"maize, cotton, soybean, groundnut, sunflower",200687,15736,420,0,No,18.929,0.69,5.546,24.619,23.556,5.546,784,170.561,0.218,10.936,314704,4.51,14.15,84.36,Operational (no license),"0,0,0,0","0,0,0,0",0,low,1.607863954,2009.193432,POINT (27.5694033679626 -15.4140861683796),136,1,1.045728512,869,609,3,49,49,219,289,"[0.76, 198561.66, 6208.83, 910.25, 87967.33, 10962.0, 292737.82, 53.18, 53.18, 0.0, 1.0, 150.22, 0.0, 54829.37]",0.76,198561.66,6208.83,910.25,87967.33,10962,292737.82,53.18,53.18,0,1,150.22,0,54829.37,273,77040.6,21872,98912.6,16380,5318,16443,38141,105357,440972.26,8333.314895,14947.84508,8262.870018,12023.26486,11262.075,12083.3066,17488.97874,5453.494212,7815.122156,2702.898,24855.36167,35974.82928,11217.83759,16075.70627,5559.861186,1872.38425,22548.834,93683.596,24421.21825,347288.664,570.260532,610.3610546,64041.52497,92691.58734,28903.51932,41420.14743,14325.3594,4824.325,58098.6,241382.1385,62922.925,199590.1215,327.7341897,431.0559057,91482.71425,132409.0581,41288.40468,59168.28984,20463.64076,6891.50275,82993.302,344812.1076,89884.80475,96160.1524,157.898444,305.4925405
-15.57330323,26.62058181,,Zambia,10856,Central,Itezhi-Tezhi,0.02,200,0,1,199,32,314,407,0.02,0,83.296,Mumbwa,118.231,0,0,-0.02,0,"maize, groundnut, cotton, sweet_potato, soybean",31230,13083,350,0,No,19.006,0.266,20.391,21.995,2.635,20.391,200,43.833,0.219,4.859,104079.3,4.61,25.16,101.54,Reserved,"0,0,0,0","0,0,0,0",0,low,1.906646236,2046.489706,POINT (26.6205818105398 -15.5733032337636),140,1,1.05422604,232,163,0,14,14,59,76,"[0.8769, 48981.32, 1184.75, 248.27, 23544.62, 2934.0, 74007.53, 9.73, 9.38, 0.341, 0.991, 32.92, 35.09, 12014.54]",0.8769,48981.32,1184.75,248.27,23544.62,2934,74007.53,9.73,9.38,0.341,0.991,32.92,35.09,12014.54,121,34146.2,9718,43864.2,7260,973,4401,12634,28199,133678.52,2191.459972,4027.045022,2360.820005,3435.21853,0,3177.61696,4711.642675,1558.141203,2232.892045,0,6536.358086,9691.848983,3205.096456,4593.058936,0,510.69139,6035.238,24026.36246,6545.92939,109652.1575,672.7126229,712.871699,16841.36989,24971.70618,8258.148378,11834.32784,0,1315.831,15550.2,61905.55228,16866.031,71772.96772,440.3249553,543.7975382,24057.738,35671.84669,11796.68705,16905.22567,0,1879.65217,22213.314,88431.49742,24092.96617,45247.02258,277.5890956,425.398704
-13.61747828,24.20881006,Kabompo,Zambia,9829,North-Western,Kabompo,0.03,200,0,1,199,35,322,407,0.03,0,121.464,Zambezi,379.2,0,0,-0.16,0,"maize, cassava, groundnut, tropical_fruit, temperate_fruit",57247,21185,417,100,Yes,0,0.131,118.026,3.893,3.621,118.024,200,43.833,0.219,4.32,97881.6,4.57,1.94,18.63,Reserved,"0,0,0,0","0,0,0,0",0,low,2.136579034,2046.023694,POINT (24.2088100573231 -13.6174782772848),141,1,1.060765451,235,165,0,14,14,60,77,"[0.878, 49373.17, 1193.86, 250.17, 23833.51, 2970.0, 74703.44, 9.8, 9.46, 0.344, 0.991, 33.18, 35.58, 12111.63]",0.878,49373.17,1193.86,250.17,23833.51,2970,74703.44,9.8,9.46,0.344,0.991,33.18,35.58,12111.63,108,30477.6,8640,39117.6,6480,980,4455,11915,28545,128950.77,2220.294972,4095.300022,2360.820005,3435.21853,0,3219.427709,4791.501026,1558.141203,2232.892045,0,6622.362798,9856.11761,3205.096456,4593.058936,0,514.59969,6109.29,24276.6358,6623.88969,104674.1342,634.3886921,674.5334781,17062.96686,25394.95544,8258.148378,11834.32784,0,1325.901,15741,62550.39851,17066.901,66400.37149,402.4264939,505.8622575,24374.28719,36276.45427,11796.68705,16905.22567,0,1894.03707,22485.87,89352.65417,24379.90707,39598.11583,239.9885808,387.7455933
-12.47264504,33.20701386,,Zambia,24276,Eastern,Lundazi,0.03,254,0,6,248,52,380,517,0.03,1.128,19.323,Lundazi,146.12,0,0,-0.42,0,,,,,0,No,9.787,0.593,9.554,20.647,146.716,9.233,254,57.716,0.227,5.289,122037.1,4.42,9.18,17.8,Construction license,"0,0,0,0","0,0,0,0",0,low,0.787038192,1979.598568,POINT (33.2070138646492 -12.4726450372921),144,1,1.022383787,306,215,0,18,18,78,101,"[0.8833, 64044.22, 1604.15, 323.98, 31055.79, 3870.0, 97346.63, 12.91, 12.25, 0.668, 0.985, 42.98, 78.31, 15688.27]",0.8833,64044.22,1604.15,323.98,31055.79,3870,97346.63,12.91,12.25,0.668,0.985,42.98,78.31,15688.27,132,37250.4,10578,47828.4,7920,1291,5805,15016,37195,164083.62,2912.334963,5323.890029,3035.340007,4416.709539,0,4222.885697,6228.951333,2003.324404,2870.8612,0,8686.475878,12812.95289,4120.8383,5905.361489,0,666.42686,7960.59,31525.62856,8627.01686,132557.9914,616.5487974,656.6744572,22381.29419,33013.44207,10617.61934,15215.56436,0,1717.094,20511,81227.91996,22228.094,82855.70004,385.375349,488.7618327,31971.46761,47159.39055,15167.16907,21735.29015,0,2452.85258,29299.77,116033.3174,31752.62258,48050.30263,223.4897797,371.1763963
-13.22929803,24.73276101,,Zambia,19539,North-Western,Mufumbwe,0.02,596,1,2,593,136,1002,1213,0.02,0,124.521,Kasempa,323.708,0,0,-0.18,0,"maize, groundnut, cassava, sorghum, tropical_fruit",38248,21405,327,0,No,4.338,2.965,121.197,35.008,0.097,121.197,596,131.081,0.22,14.756,313331.2,4.51,1.33,39.22,Reserved,"0,0,0,0","0,0,0,0",0,low,2.381978281,2012.180616,POINT (24.7327610077901 -13.2292980268008),148,1,1.067744737,732,513,2,41,41,184,245,"[0.7919, 166358.26, 4896.16, 762.67, 74100.56, 9234.0, 245354.98, 41.93, 41.93, 0.0, 1.0, 120.84, 0.0, 44105.66]",0.7919,166358.26,4896.16,762.67,74100.56,9234,245354.98,41.93,41.93,0,1,120.84,0,44105.66,369,104131.8,29512,133643.8,22140,4193,13851,40184,88749,428935.06,7064.574911,12558.92007,6913.830015,10060.28284,7508.05,10243.63362,14693.93648,4563.12781,6539.183845,1801.932,21071.15436,30225.42734,9386.353905,13451.10117,3706.574124,1568.81219,18994.338,77840.61089,20563.15019,351094.4491,684.3946376,724.4787511,54291.25819,77877.86334,24184.57739,34657.67438,9550.2396,4042.151,48940.2,200561.6129,52982.351,228373.4471,445.1724115,548.4518482,77554.55014,111247.7931,34547.44065,49508.16089,13642.42717,5774.17457,69910.614,286500.3719,75684.78857,142434.6881,277.6504641,425.184165
-10.58455116,32.09709309,,Zambia,32,Muchinga,Chinsali,0.06,194,43,76,75,17,374,395,0.06,0,4.368,Chinsali,99.086,0,0,-0.13,0,"maize, groundnut, cassava, rice, other_pulses",93842,24237,466,100,Yes,0,1.83,72.855,2.49,0.669,72.855,194,112.975,0.582,6.416,120539.6,4.56,2.57,45.76,Reserved,"0,0,0,0","0,0,0,0",0,low,0.231142784,2042.912988,POINT (32.0970930863855 -10.5845511550813),151,1,1.006573825,211,148,30,10,10,43,55,"[999999.0, 755944.13, 2324.93, 289.72, 21377.94, 2664.0, 779647.0, 19.91, 19.91, 0.0, 1.0, 332.28, 0.0, 121281.67]",999999,755944.13,2324.93,289.72,21377.94,2664,779647,19.91,19.91,0,1,332.28,0,121281.67,160,45152,12832,57984,9600,1991,3996,15587,25604,855119.13,1585.92498,2934.965016,1686.300004,2453.727521,112620.75,2299.591221,3433.909068,1112.958002,1594.922889,27028.98,4730.259141,7063.550954,2289.354611,3280.756383,55598.61186,595.95404,5479.848,72962.53295,6075.80204,782156.5971,5284.841872,5325.894588,12187.83347,18199.71806,5898.677413,8453.091311,143253.594,1535.516,14119.2,187992.9143,15654.716,667126.2157,4507.609566,4613.384674,17410.20513,25998.12556,8426.205037,12075.16119,204636.4076,2193.47012,20169.144,268546.1045,22362.61412,586573.0255,3963.331253,4114.429997
-17.27789507,24.66835743,,Zambia,6923,Western,Mwandi,0.03,134,1,10,123,17,276,273,0.03,0,46.175,Sesheke,74.668,0,0,-0.59,0,"maize, groundnut, tropical_fruit, sorghum, cassava",33906,12898,379,0,No,29.115,0.263,0,15.134,0.007,0,134,34.291,0.256,3.548,73095.6,4.68,23.84,37.84,Reserved,"0,0,0,0","0,0,0,0",0,low,2.100892386,2077.580078,POINT (24.6683574343266 -17.2778950652305),152,1,1.059750504,151,106,0,9,9,39,49,"[0.8768, 31798.25, 768.7, 161.08, 15311.23, 1908.0, 48049.59, 6.31, 6.09, 0.221, 0.992, 21.37, 20.16, 7800.88]",0.8768,31798.25,768.7,161.08,15311.23,1908,48049.59,6.31,6.09,0.221,0.992,21.37,20.16,7800.88,89,25115.8,7096,32211.8,5340,631,2862,8833,18338,91181.05,1412.914982,2661.945014,1517.670003,2208.354769,0,2048.726724,3114.475667,1001.662202,1435.4306,0,4214.230871,6406.476446,2060.41915,2952.680744,0,331.34156,3924.756,15633.80721,4256.09756,75547.24279,712.7098376,752.8617014,10858.25164,16506.72103,5308.809672,7607.78218,0,853.724,10112.4,40281.56452,10966.124,50899.48548,480.1838253,583.6378253,15510.91003,23579.69527,7583.584533,10867.64507,0,1219.53668,14445.468,57541.83491,15665.00468,33639.21509,317.3510858,465.1341488
-14.6991085,30.77439793,,Zambia,12497,Eastern,Nyimba,0.03,173,7,1,165,47,509,352,0.03,0,17.279,Nyimba,173.793,0,0,-0.39,0,"maize, groundnut, sunflower, cotton, tropical_fruit",157913,14940,304,0,No,14.274,0.162,15.787,16.964,80.876,15.776,173,44.155,0.255,4.051,88282.3,4.24,5.89,8.45,Construction license,"0,0,0,0","0,0,0,0",0,low,1.97528768,1910.129461,POINT (30.774397929934 -14.6991084961227),155,1,1.056178239,220,154,3,13,13,55,70,"[0.6781, 57878.47, 2011.81, 241.55, 22244.61, 2772.0, 106775.77, 13.22, 9.96, 3.254, 0.612, 61.42, 2907.28, 22416.59]",0.6781,57878.47,2011.81,241.55,22244.61,2772,106775.77,13.22,9.96,3.254,0.612,61.42,2907.28,22416.59,101,28502.2,8102,36604.2,6060,1322,4158,11540,26642,132664.67,2018.449974,3754.02502,2192.190005,3189.845778,11262.075,2926.752463,4392.209274,1446.845403,2073.399756,2702.898,6020.329816,9034.774476,2976.160994,4264.983297,5559.861186,496.86835,5702.004,27856.10977,6198.87235,104808.5602,680.5750664,720.8274843,15511.78805,23278.70915,7668.280637,10989.0187,14325.3594,1280.215,14691.6,71773.15595,15971.815,60891.51405,395.3994419,499.1125263,22158.4429,33253.41641,10954.06655,15697.70955,20463.64076,1828.77505,20986.812,102527.2762,22815.58705,30137.39384,195.6973626,343.8505252
