Step,Res_BundleA,Res_BundleB,Res_BundleC,SME,PUE
867,0.004510685,0,0,0,0
868,0.042279782,0,0,0,0
869,0.031692702,0,0,0,0
870,0.006273966,0,0,0,0
871,0.032057434,0,0,0,0
872,0.018595563,0,0,0,0
873,0.005860103,0,0,0,0
874,0.005811659,0,0,0,0
875,0.006094623,0,0,0,0
876,0.053720058,0,0,0,0
877,0.002390121,0,0,0,0
878,0.009186146,0,0,0,0
879,0.00732452,0,0,0,0
880,0.003093482,0,0,0,0
881,0.053722685,0,0,0,0
882,0.000256065,0,0,0,0
883,0.023931299,0,0,0,0
884,0.001660568,0,0,0,0
885,0.048425641,0,0,0,0
886,0.021810055,0,0,0,0
887,0.017668558,0,0,0,0
888,0.003629007,0,0,0,0
889,0.000565649,0,0,0,0
890,0.031989525,0,0,0,0
891,0.005198756,0,0,0,0
892,0.009554749,0,0,0,0
893,0.006140773,0,0,0,0
894,0.01508892,0,0,0,0
895,0.000898546,0,0,0,0
896,0.001673598,0,0,0,0
897,0.039703007,0,0,0,0
898,0.014308254,0,0,0,0
899,0.016017407,0,0,0,0
900,0.030928891,0,0,0,0
901,0.004070197,0,0,0,0
902,0.009621366,0,0,0,0
903,0.001700247,0,0,0,0
904,0.028777497,0,0,0,0
905,0,0,0,0,0
906,0,0,0,0,0
907,0.000266075,0,0,0,0
908,0.000380274,0,0,0,0
909,0.002617123,0,0,0,0
910,0.00038131,0,0,0,0
911,0.007873425,0,0,0,0
912,0.019646325,0,0,0,0
913,0.004937372,0,0,0,0
914,0.030343761,0,0,0,0
915,0.000411555,0,0,0,0
916,0.00454791,0,0,0,0
917,0.002818851,0,0,0,0
918,0.001262106,0,0,0,0
919,0.001987271,0,0,0,0
920,0.001855565,0,0,0,0
921,0.006586038,0,0,0,0
922,0.004483262,0,0,0,0
923,0.027603402,0,0,0,0
924,0.001414188,0,0,0,0
925,0.023498058,0,0,0,0
926,0.034401734,0,0,0,0
927,0.002590729,0,0,0,0
928,0.058877464,0,0,0,0
929,0.030862181,0,0,0,0
930,0.001337561,0,0,0,0
931,0.000717645,0,0,0,0
932,1.53E-05,0,0,0,0
933,0.004581511,0,0,0,0
934,0.000778718,0,0,0,0
935,0.007769545,0,0,0,0
936,0.006366312,0,0,0,0
937,0.004456056,0,0,0,0
938,0.027772256,0,0,0,0
939,0.004082552,0,0,0,0
940,0.005132989,0,0,0,0
941,3.31E-05,0,0,0,0
942,5.45E-06,0,0,0,0
943,0.042309142,0,0,0,0
944,0.003937849,0,0,0,0
945,0.022606278,0,0,0,0
946,4.07E-05,0,0,0,0
947,0.023327512,0,0,0,0
948,0.001983888,0,0,0,0
949,0.000707651,0,0,0,0
950,0.001910574,0,0,0,0
951,0.001012692,0,0,0,0
952,0.016053376,0,0,0,0
953,0,0,0,0,0
954,0,0,0,0,0
955,0.000452189,0,0,0,0
956,0.005829388,0,0,0,0
957,0.000756679,0,0,0,0
958,0.00045746,0,0,0,0
959,0.008125014,0,0,0,0
960,0.019885584,0,0,0,0
961,0.003952534,0,0,0,0
962,0.001138815,0,0,0,0
963,0.001364138,0,0,0,0
964,0.009306303,0,0,0,0
965,0.007747395,0,0,0,0
966,0.010333822,0,0,0,0
967,0.043937848,0,0,0,0
968,0.001792976,0,0,0,0
969,0.002106187,0,0,0,0
970,0.001242709,0,0,0,0
971,0.005069778,0,0,0,0
972,0.000146046,0,0,0,0
973,3.44E-05,0,0,0,0
974,0.01093396,0,0,0,0
975,0.008367082,0,0,0,0
976,0.0024983,0,0,0,0
977,0,0,0,0,0
978,0.004681464,0,0,0,0
979,0.001967708,0,0,0,0
980,0.000114714,0,0,0,0
981,0.032948175,0,0,0,0
982,0.021895762,0,0,0,0
983,0.021246742,0,0,0,0
984,0.004346586,0,0,0,0
985,0.029187942,0,0,0,0
986,0.004412909,0,0,0,0
987,0.004187586,0,0,0,0
988,0.027245718,0,0,0,0
989,0.015945386,0,0,0,0
990,0.049809896,0,0,0,0
991,0.000454488,0,0,0,0
992,0.033264257,0,0,0,0
993,0.02089772,0,0,0,0
994,0.012557848,0,0,0,0
995,0.037895944,0,0,0,0
996,0.007896448,0,0,0,0
997,0.00902935,0,0,0,0
998,0.026482515,0,0,0,0
999,0.001778273,0,0,0,0
1000,0.043004428,0,0,0,0
1001,0.021884981,0,0,0,0
1002,0.025349324,0,0,0,0
1003,0.027335387,0,0,0,0
1004,0.048340703,0,0,0,0
1005,0.001649569,0,0,0,0
1006,0.001726096,0,0,0,0
1007,0.001191073,0,0,0,0
1008,0.017694449,0,0,0,0
1009,0.01327902,0,0,0,0
1010,0.002477127,0,0,0,0
1011,0.002451624,0,0,0,0
1012,0.005527978,0,0,0,0
1013,0.00335727,0,0,0,0
1014,0.002163505,0,0,0,0
1015,0.002432495,0,0,0,0
1016,0.000334181,0,0,0,0
1017,0.015499462,0,0,0,0
1018,0.007740396,0,0,0,0
1019,0.026894738,0,0,0,0
1020,0.000329774,0,0,0,0
1021,0.002408918,0,0,0,0
1022,0.028739987,0,0,0,0
1023,0.029248858,0,0,0,0
1024,0.030802943,0,0,0,0
1025,0.01026484,0,0,0,0
1026,0.017929923,0,0,0,0
1027,0.018761103,0,0,0,0
1028,0.043775754,0,0,0,0
1029,0.020672441,0,0,0,0
1030,0.028963863,0,0,0,0
1031,0.016223567,0,0,0,0
1032,0.006484766,0,0,0,0
1033,0.026692674,0,0,0,0
1034,0.004635204,0,0,0,0
1035,0.004510685,0,0,0,0
1036,0.005765575,0,0,0,0
1037,0.041878648,0,0,0,0
1038,0.063638713,0,0,0,0
1039,0.021023286,0,0,0,0
1040,0.020868246,0,0,0,0
1041,0.044322796,0,0,0,0
1042,0.025475202,0,0,0,0
1043,0.001249545,0,0,0,0
1044,0.017309528,0,0,0,0
1045,0.001448113,0,0,0,0
1046,0.038131549,0,0,0,0
1047,0.013706549,0,0,0,0
1048,0.004738666,0,0,0,0
1049,0.043169415,0,0,0,0
1050,0.000234706,0,0,0,0
1051,0.022676269,0,0,0,0
1052,0.003768798,0,0,0,0
1053,0.020693059,0,0,0,0
1054,0.035139611,0,0,0,0
1055,0.01837155,0,0,0,0
1056,0.003686666,0,0,0,0
1057,0.003376584,0,0,0,0
1058,0.005358916,0,0,0,0
1059,0.005198756,0,0,0,0
1060,0.032048549,0,0,0,0
1061,0.059304764,0,0,0,0
1062,0.016250773,0,0,0,0
1063,0.000521763,0,0,0,0
1064,0.001372527,0,0,0,0
1065,0.001183388,0,0,0,0
1066,0.023956089,0,0,0,0
1067,0.000811145,0,0,0,0
1068,0.007019113,0,0,0,0
1069,0.006343884,0,0,0,0
1070,0.000445458,0,0,0,0
1071,0.022618078,0,0,0,0
1072,0,0,0,0,0
1073,0,0,0,0,0
1074,4.81E-05,0,0,0,0
1075,0.000406372,0,0,0,0
1076,0.002292826,0,0,0,0
1077,0.000716747,0,0,0,0
1078,0.001288097,0,0,0,0
1079,0.024628007,0,0,0,0
1080,0.019968726,0,0,0,0
1081,0.004937372,0,0,0,0
1082,0.005083216,0,0,0,0
1083,0.000411555,0,0,0,0
1084,0.002115298,0,0,0,0
1085,0.003555391,0,0,0,0
1086,0.001000466,0,0,0,0
1087,0.001318908,0,0,0,0
1088,0.000341902,0,0,0,0
1089,0.041647143,0,0,0,0
1090,0.023743369,0,0,0,0
1091,0.001116152,0,0,0,0
1092,0.000979885,0,0,0,0
1093,0.016281707,0,0,0,0
1094,0.014297674,0,0,0,0
1095,0.004603994,0,0,0,0
1096,0.017217437,0,0,0,0
1097,0.015769265,0,0,0,0
1098,0.00147862,0,0,0,0
1099,0.000784773,0,0,0,0
1100,9.97E-05,0,0,0,0
1101,0.001623694,0,0,0,0
1102,0.001853075,0,0,0,0
1103,0.021469312,0,0,0,0
1104,0.03946167,0,0,0,0
1105,0.004456056,0,0,0,0
1106,0.004652435,0,0,0,0
1107,0.004082552,0,0,0,0
1108,0.017825368,0,0,0,0
1109,5.75E-05,0,0,0,0
1110,9.94E-07,0,0,0,0
1111,0.035223639,0,0,0,0
1112,0.0024915,0,0,0,0
1113,0.01426093,0,0,0,0
1114,0.002993768,0,0,0,0
1115,0.005169003,0,0,0,0
1116,0.001515416,0,0,0,0
1117,0.000540548,0,0,0,0
1118,0.022414558,0,0,0,0
1119,0.02117335,0,0,0,0
1120,0.008185585,0,0,0,0
1121,0.002199909,0,0,0,0
1122,2.65E-05,0,0,0,0
1123,0.002736914,0,0,0,0
1124,0.023808279,0,0,0,0
1125,0.000579961,0,0,0,0
1126,0.005400778,0,0,0,0
1127,0.030280613,0,0,0,0
1128,0.062419811,0,0,0,0
1129,0.000662132,0,0,0,0
1130,0.001138815,0,0,0,0
1131,0.001364138,0,0,0,0
1132,0.005604774,0,0,0,0
1133,0.010425955,0,0,0,0
1134,0.001537989,0,0,0,0
1135,0.044025501,0,0,0,0
1136,0.000314768,0,0,0,0
1137,0.000316812,0,0,0,0
1138,0.008323676,0,0,0,0
1139,0.001350014,0,0,0,0
1140,0.001365403,0,0,0,0
1141,0.000321705,0,0,0,0
1142,0.011179901,0,0,0,0
1143,0.000356263,0,0,0,0
1144,0.001560461,0,0,0,0
1145,0.001429515,0,0,0,0
1146,0.001620755,0,0,0,0
1147,0.001784287,0,0,0,0
1148,0.000412617,0,0,0,0
1149,0.023241367,0,0,0,0
1150,0.022106771,0,0,0,0
1151,0.022702963,0,0,0,0
1152,0.009500246,0,0,0,0
1153,0.004889592,0,0,0,0
1154,0.004412909,0,0,0,0
1155,0.004187586,0,0,0,0
1156,0.006249826,0,0,0,0
1157,0.02418006,0,0,0,0
1158,0.006968353,0,0,0,0
1159,0.000357564,0,0,0,0
1160,0.016560685,0,0,0,0
1161,0.053703669,0,0,0,0
1162,0.004881379,0,0,0,0
1163,0.005403325,0,0,0,0
1164,0.031778502,0,0,0,0
1165,0.036693062,0,0,0,0
1166,0.028282568,0,0,0,0
1167,0.017653009,0,0,0,0
1168,0.043064143,0,0,0,0
1169,0.028541424,0,0,0,0
1170,0.001172099,0,0,0,0
1171,0.032949274,0,0,0,0
1172,0.00646005,0,0,0,0
1173,0.000534604,0,0,0,0
1174,0.003131832,0,0,0,0
1175,0.002265964,0,0,0,0
1176,0.040994478,0,0,0,0
1177,0.002224514,0,0,0,0
1178,0.002477127,0,0,0,0
1179,0.002614594,0,0,0,0
1180,0.015739435,0,0,0,0
1181,0.000619777,0,0,0,0
1182,0.002709372,0,0,0,0
1183,0.002108721,0,0,0,0
1184,0.000224319,0,0,0,0
1185,0.0298276,0,0,0,0
1186,0.000311004,0,0,0,0
1187,0.001144889,0,0,0,0
1188,5.16E-05,0,0,0,0
1189,0.000412207,0,0,0,0
1190,0.097315175,0,0,0,0
1191,0.031330497,0,0,0,0
1192,0.020131289,0,0,0,0
1193,0.008173802,0,0,0,0
1194,0.01438919,0,0,0,0
1195,0.042653639,0,0,0,0
1196,0.018816097,0,0,0,0
1197,0.018730213,0,0,0,0
1198,0.038401516,0,0,0,0
1199,0.022462288,0,0,0,0
1200,0.018236197,0,0,0,0
1201,0.004471582,0,0,0,0
1202,0.004635204,0,0,0,0
1203,0.00481053,0,0,0,0
1204,0.036032405,0,0,0,0
1205,0.006467863,0,0,0,0
1206,0.034660697,0,0,0,0
1207,0.005168602,0,0,0,0
1208,0.030619292,0,0,0,0
1209,0.025583558,0,0,0,0
1210,0.026223581,0,0,0,0
1211,0.027500379,0,0,0,0
1212,0.022736757,0,0,0,0
1213,0.0019303,0,0,0,0
1214,0.040393405,0,0,0,0
1215,0.004488629,0,0,0,0
1216,0.001562241,0,0,0,0
1217,0,0,0,0,0
1218,5.11E-06,0,0,0,0
1219,0.032969168,0,0,0,0
1220,0.000432787,0,0,0,0
1221,0.006586282,0,0,0,0
1222,0.006670495,0,0,0,0
1223,0.025209299,0,0,0,0
1224,0.003513631,0,0,0,0
1225,0.000565649,0,0,0,0
1226,0.005358916,0,0,0,0
1227,0.00554434,0,0,0,0
1228,0.026485263,0,0,0,0
1229,0.013681874,0,0,0,0
1230,0.015430948,0,0,0,0
1231,0.000387359,0,0,0,0
1232,0.001544233,0,0,0,0
1233,0.03998386,0,0,0,0
1234,0.034486769,0,0,0,0
1235,0.037097141,0,0,0,0
1236,0.025145978,0,0,0,0
1237,0.02304645,0,0,0,0
1238,0.026397827,0,0,0,0
1239,0.020751738,0,0,0,0
1240,0.025801955,0,0,0,0
1241,0.000350766,0,0,0,0
1242,0.000545557,0,0,0,0
1243,0.000266075,0,0,0,0
1244,0.001385036,0,0,0,0
1245,0.001656775,0,0,0,0
1246,0.00229552,0,0,0,0
1247,0.059605371,0,0,0,0
1248,0.035840303,0,0,0,0
1249,0.004937372,0,0,0,0
1250,0.005083216,0,0,0,0
1251,0.000438913,0,0,0,0
1252,0.008613614,0,0,0,0
1253,0.000752353,0,0,0,0
1254,0.002447535,0,0,0,0
1255,0.001859733,0,0,0,0
1256,0.003347385,0,0,0,0
1257,0.061601834,0,0,0,0
1258,0.005492874,0,0,0,0
1259,0.005448049,0,0,0,0
1260,0.001267881,0,0,0,0
1261,0.047341312,0,0,0,0
1262,0.012545714,0,0,0,0
1263,0.001611618,0,0,0,0
1264,0.000923372,0,0,0,0
1265,0.001273528,0,0,0,0
1266,0.001806248,0,0,0,0
1267,0.000176165,0,0,0,0
1268,1.31E-05,0,0,0,0
1269,0.000562284,0,0,0,0
1270,0.000641719,0,0,0,0
1271,0.032520296,0,0,0,0
1272,0.008142822,0,0,0,0
1273,0.004456056,0,0,0,0
1274,0.004652435,0,0,0,0
1275,0.004353938,0,0,0,0
1276,0.046769662,0,0,0,0
1277,1.31E-05,0,0,0,0
1278,8.92E-07,0,0,0,0
1279,0.054190369,0,0,0,0
1280,0.004408261,0,0,0,0
1281,0.005353533,0,0,0,0
1282,8.17E-06,0,0,0,0
1283,0.001058983,0,0,0,0
1284,0.001131243,0,0,0,0
1285,0.000993449,0,0,0,0
1286,0.015592114,0,0,0,0
1287,0.007318349,0,0,0,0
1288,0.005883182,0,0,0,0
1289,0.01681711,0,0,0,0
1290,0.003375514,0,0,0,0
1291,0.002032539,0,0,0,0
1292,0.021231858,0,0,0,0
1293,0.000492375,0,0,0,0
1294,0.001853075,0,0,0,0
1295,0.0428956,0,0,0,0
1296,0.019885584,0,0,0,0
1297,0.000662132,0,0,0,0
1298,0.001138815,0,0,0,0
1299,0.008233769,0,0,0,0
1300,0.00246085,0,0,0,0
1301,0.00763475,0,0,0,0
1302,0.003081432,0,0,0,0
1303,0.025436734,0,0,0,0
1304,0.003496283,0,0,0,0
1305,0.002426073,0,0,0,0
1306,0,0,0,0,0
1307,0,0,0,0,0
1308,0.004145813,0,0,0,0
1309,0.001990303,0,0,0,0
1310,0.010005605,0,0,0,0
1311,0.007287939,0,0,0,0
1312,0.002837916,0,0,0,0
1313,0.002830664,0,0,0,0
1314,0.002739444,0,0,0,0
1315,0.000258451,0,0,0,0
1316,0.000876292,0,0,0,0
1317,0.050494145,0,0,0,0
1318,0.021045572,0,0,0,0
1319,0.04800937,0,0,0,0
1320,0.004167966,0,0,0,0
1321,0.004889592,0,0,0,0
1322,0.004412909,0,0,0,0
1323,0.025275755,0,0,0,0
1324,0.028329695,0,0,0,0
1325,0.005718829,0,0,0,0
1326,0.007047788,0,0,0,0
1327,0.001406579,0,0,0,0
1328,0.055127494,0,0,0,0
1329,0.002389565,0,0,0,0
1330,0.013543871,0,0,0,0
1331,0.016020772,0,0,0,0
1332,0.002815256,0,0,0,0
1333,0.029425365,0,0,0,0
1334,0.012737313,0,0,0,0
1335,0.000862949,0,0,0,0
1336,0.001949281,0,0,0,0
1337,0.001177762,0,0,0,0
1338,0.040355958,0,0,0,0
1339,0.021693433,0,0,0,0
1340,0.021208127,0,0,0,0
1341,0.001480322,0,0,0,0
1342,0.004008347,0,0,0,0
1343,0.001242117,0,0,0,0
1344,0.018142273,0,0,0,0
1345,0.002224514,0,0,0,0
1346,0.002641792,0,0,0,0
1347,0.0147977,0,0,0,0
1348,0.007850709,0,0,0,0
1349,0.001813769,0,0,0,0
1350,0.000984385,0,0,0,0
1351,0.001784711,0,0,0,0
1352,0.000673894,0,0,0,0
1353,0.003276182,0,0,0,0
1354,0.000282631,0,0,0,0
1355,0.000473163,0,0,0,0
1356,0.00030862,0,0,0,0
1357,0.00491905,0,0,0,0
1358,0.025935409,0,0,0,0
1359,0.008859037,0,0,0,0
1360,0.009901046,0,0,0,0
1361,0.011468354,0,0,0,0
1362,0.013313953,0,0,0,0
1363,0.018446766,0,0,0,0
1364,0.019703417,0,0,0,0
1365,0.020672441,0,0,0,0
1366,0.047237252,0,0,0,0
1367,0.011807,0,0,0,0
1368,0.005731403,0,0,0,0
1369,0.004471582,0,0,0,0
1370,0.004943326,0,0,0,0
1371,0.026926096,0,0,0,0
1372,0.027469678,0,0,0,0
1373,0.023946054,0,0,0,0
1374,0.014599389,0,0,0,0
1375,0.038624643,0,0,0,0
1376,0.026017793,0,0,0,0
1377,8.49E-05,0,0,0,0
1378,0.002323411,0,0,0,0
1379,0.003597721,0,0,0,0
1380,0.026346595,0,0,0,0
1381,0.00010006,0,0,0,0
1382,0.021229905,0,0,0,0
1383,0.004785687,0,0,0,0
1384,0.000118947,0,0,0,0
1385,0.025151787,0,0,0,0
1386,0.000334361,0,0,0,0
1387,0.029444486,0,0,0,0
1388,0.000425674,0,0,0,0
1389,0.011472422,0,0,0,0
1390,0.044212847,0,0,0,0
1391,0.018279304,0,0,0,0
1392,0.004369784,0,0,0,0
1393,0.000565649,0,0,0,0
1394,0.005715146,0,0,0,0
1395,0.031033467,0,0,0,0
1396,0.052071352,0,0,0,0
1397,0.00519008,0,0,0,0
1398,0.035011692,0,0,0,0
1399,0.001148907,0,0,0,0
1400,0.001760842,0,0,0,0
1401,0.031615914,0,0,0,0
1402,0,0,0,0,0
1403,0,0,0,0,0
1404,0.027310665,0,0,0,0
1405,0.000800041,0,0,0,0
1406,0.000445458,0,0,0,0
1407,0,0,0,0,0
1408,0.000363994,0,0,0,0
1409,0.026222076,0,0,0,0
1410,0.00031247,0,0,0,0
1411,0.001037967,0,0,0,0
1412,0.001549348,0,0,0,0
1413,0.001946994,0,0,0,0
1414,0.002191533,0,0,0,0
1415,0.019802744,0,0,0,0
1416,0.018838975,0,0,0,0
1417,0.004937372,0,0,0,0
1418,0.030343761,0,0,0,0
1419,0.000411555,0,0,0,0
1420,0.010885969,0,0,0,0
1421,0.001039138,0,0,0,0
1422,0.004157003,0,0,0,0
1423,0.003184802,0,0,0,0
1424,0.004638699,0,0,0,0
1425,0.031134724,0,0,0,0
1426,0.022264944,0,0,0,0
1427,0.023120478,0,0,0,0
1428,0.003097509,0,0,0,0
1429,0.025540582,0,0,0,0
1430,0.021292493,0,0,0,0
1431,0.002725889,0,0,0,0
1432,0.032899222,0,0,0,0
1433,0.060459044,0,0,0,0
1434,0.00040568,0,0,0,0
1435,0.000320639,0,0,0,0
1436,1.29E-05,0,0,0,0
1437,0.000645569,0,0,0,0
1438,0.004126381,0,0,0,0
1439,0.039165932,0,0,0,0
1440,0.032092298,0,0,0,0
1441,0.004456056,0,0,0,0
1442,0.027772256,0,0,0,0
1443,0.004082552,0,0,0,0
1444,0.011526798,0,0,0,0
1445,2.03E-05,0,0,0,0
1446,2.66E-06,0,0,0,0
1447,0.062447956,0,0,0,0
1448,0.002920572,0,0,0,0
1449,0.006038627,0,0,0,0
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,0.001676297,0,0,0,0
1453,0,0,0,0,0
1454,0.027565881,0,0,0,0
1455,0.012631989,0,0,0,0
1456,0.009470396,0,0,0,0
1457,0.052579649,0,0,0,0
1458,0.000119431,0,0,0,0
1459,0.000595167,0,0,0,0
1460,0.006467278,0,0,0,0
1461,0.000807735,0,0,0,0
1462,0.002102226,0,0,0,0
1463,0.008916636,0,0,0,0
1464,0.020737788,0,0,0,0
1465,0.000662132,0,0,0,0
1466,0.006798046,0,0,0,0
1467,0.001364138,0,0,0,0
1468,0.006503087,0,0,0,0
1469,0.014427477,0,0,0,0
1470,0.001918266,0,0,0,0
1471,0.052114298,0,0,0,0
1472,0.001248609,0,0,0,0
1473,0.002536131,0,0,0,0
1474,0.000957301,0,0,0,0
1475,0.000819633,0,0,0,0
1476,0.005188856,0,0,0,0
1477,0.000195317,0,0,0,0
1478,0.007364101,0,0,0,0
1479,0.000356263,0,0,0,0
1480,0.00409218,0,0,0,0
1481,0.001429515,0,0,0,0
1482,0.001499644,0,0,0,0
1483,0.000762738,0,0,0,0
1484,0.000362672,0,0,0,0
1485,0.045779278,0,0,0,0
1486,0.0198386,0,0,0,0
1487,0.020373623,0,0,0,0
1488,0.004167966,0,0,0,0
1489,0.004889592,0,0,0,0
1490,0.02634243,0,0,0,0
1491,0.004187586,0,0,0,0
1492,0.031505096,0,0,0,0
1493,0.004499235,0,0,0,0
1494,0.010652417,0,0,0,0
1495,0.002853358,0,0,0,0
1496,0.033946025,0,0,0,0
1497,0.021473526,0,0,0,0
1498,0.003146659,0,0,0,0
1499,0.026761128,0,0,0,0
1500,0.006791796,0,0,0,0
1501,0.007766213,0,0,0,0
1502,0.003926654,0,0,0,0
1503,0.000261209,0,0,0,0
1504,0.039988998,0,0,0,0
1505,0,0,0,0,0
1506,0,0,0,0,0
1507,0.005444855,0,0,0,0
1508,0.021299368,0,0,0,0
1509,0.003527672,0,0,0,0
1510,0.001831111,0,0,0,0
1511,0.001191073,0,0,0,0
1512,0.01739673,0,0,0,0
1513,0.002224514,0,0,0,0
1514,0.014786967,0,0,0,0
1515,0.002451624,0,0,0,0
1516,0.009592528,0,0,0,0
1517,0.00329467,0,0,0,0
1518,0.00342897,0,0,0,0
1519,0.00124517,0,0,0,0
1520,0.000364308,0,0,0,0
1521,0.011191851,0,0,0,0
1522,0.006075027,0,0,0,0
1523,0.024730906,0,0,0,0
1524,0.000528613,0,0,0,0
1525,0.003861388,0,0,0,0
1526,0.009600426,0,0,0,0
1527,0.001314132,0,0,0,0
1528,0.028284838,0,0,0,0
1529,0.004417504,0,0,0,0
1530,0.014082346,0,0,0,0
1531,0.019154901,0,0,0,0
1532,0.018816097,0,0,0,0
1533,0.042692674,0,0,0,0
1534,0.021050287,0,0,0,0
1535,0.012312993,0,0,0,0
1536,0.005731403,0,0,0,0
1537,0.026692674,0,0,0,0
1538,0.004635204,0,0,0,0
1539,0.004510685,0,0,0,0
1540,0.032048549,0,0,0,0
1541,0.022755615,0,0,0,0
1542,0.051770157,0,0,0,0
1543,0.052408729,0,0,0,0
1544,0.031033177,0,0,0,0
1545,0.000845681,0,0,0,0
1546,0.000335165,0,0,0,0
1547,0.026275719,0,0,0,0
1548,0.015440291,0,0,0,0
1549,0.001291733,0,0,0,0
1550,0.012313386,0,0,0,0
1551,0.002948276,0,0,0,0
1552,0.004253827,0,0,0,0
1553,0.014598517,0,0,0,0
1554,0.000221899,0,0,0,0
1555,0.021485373,0,0,0,0
1556,0.004063469,0,0,0,0
1557,0.079384875,0,0,0,0
1558,0.020385979,0,0,0,0
1559,0.031207557,0,0,0,0
1560,0.003773397,0,0,0,0
1561,0.003376584,0,0,0,0
1562,0.005358916,0,0,0,0
1563,0.005198756,0,0,0,0
1564,0.006504148,0,0,0,0
1565,0.032045581,0,0,0,0
1566,0.058478547,0,0,0,0
1567,0.000387359,0,0,0,0
1568,0.00086282,0,0,0,0
1569,0.050121541,0,0,0,0
1570,0.002561391,0,0,0,0
1571,0.027636864,0,0,0,0
1572,0.003734381,0,0,0,0
1573,0.003375138,0,0,0,0
1574,0.012708146,0,0,0,0
1575,0.001992997,0,0,0,0
1576,0.029325011,0,0,0,0
1577,0.000878382,0,0,0,0
1578,5.05E-05,0,0,0,0
1579,0.00039005,0,0,0,0
1580,0.002128515,0,0,0,0
1581,0.000426529,0,0,0,0
1582,0.001066686,0,0,0,0
1583,0.022025303,0,0,0,0
1584,0.036162704,0,0,0,0
1585,0.02947316,0,0,0,0
1586,0.005083216,0,0,0,0
1587,0.000411555,0,0,0,0
1588,0.011221982,0,0,0,0
1589,0.001150111,0,0,0,0
1590,0.004136629,0,0,0,0
1591,0.001789381,0,0,0,0
1592,0.00468281,0,0,0,0
1593,0.024572192,0,0,0,0
1594,0.000316544,0,0,0,0
1595,0.023470686,0,0,0,0
1596,0.000233484,0,0,0,0
1597,0.003879557,0,0,0,0
1598,0.002026674,0,0,0,0
1599,0.002906811,0,0,0,0
1600,0.040918872,0,0,0,0
1601,0,0,0,0,0
1602,0.001985285,0,0,0,0
1603,0.001001761,0,0,0,0
1604,6.95E-05,0,0,0,0
1605,0.000615601,0,0,0,0
1606,0.002093012,0,0,0,0
1607,0.02675198,0,0,0,0
1608,0.004631497,0,0,0,0
1609,0.026599991,0,0,0,0
1610,0.004652435,0,0,0,0
1611,0.004082552,0,0,0,0
1612,0.049351745,0,0,0,0
1613,8.22E-06,0,0,0,0
1614,7.71E-06,0,0,0,0
1615,0.035312221,0,0,0,0
1616,0.001141026,0,0,0,0
1617,0.01433738,0,0,0,0
1618,0.002816882,0,0,0,0
1619,0.004234076,0,0,0,0
1620,0.000135869,0,0,0,0
1621,4.85E-05,0,0,0,0
1622,0.015907429,0,0,0,0
1623,0.018438654,0,0,0,0
1624,0.000364146,0,0,0,0
1625,0,0,0,0,0
1626,0.002317556,0,0,0,0
1627,0.003110101,0,0,0,0
1628,0.049304693,0,0,0,0
1629,0.000513476,0,0,0,0
1630,0.001853075,0,0,0,0
1631,0.01926356,0,0,0,0
1632,0.0210781,0,0,0,0
1633,0.003952534,0,0,0,0
1634,0.001138815,0,0,0,0
1635,0.001364138,0,0,0,0
1636,0.003846219,0,0,0,0
1637,0.011017769,0,0,0,0
1638,0.004862174,0,0,0,0
1639,0.005245187,0,0,0,0
1640,0.00158093,0,0,0,0
1641,0.001333843,0,0,0,0
1642,0.01651601,0,0,0,0
1643,0.00654345,0,0,0,0
1644,0.004709132,0,0,0,0
1645,0.001109529,0,0,0,0
1646,0.010148366,0,0,0,0
1647,0.015349588,0,0,0,0
1648,0,0,0,0,0
1649,0,0,0,0,0
1650,0.000155708,0,0,0,0
1651,0.000271504,0,0,0,0
1652,0.00059228,0,0,0,0
1653,0.034265739,0,0,0,0
1654,0.04937014,0,0,0,0
1655,0.011405395,0,0,0,0
1656,0.001644318,0,0,0,0
1657,0.004889592,0,0,0,0
1658,0.004412909,0,0,0,0
1659,0.004187586,0,0,0,0
1660,0.035517051,0,0,0,0
1661,0.023987861,0,0,0,0
1662,0.033777147,0,0,0,0
1663,0.001386203,0,0,0,0
1664,0.017827269,0,0,0,0
1665,0.007605401,0,0,0,0
1666,0.024098555,0,0,0,0
1667,0.004426016,0,0,0,0
1668,0.01676507,0,0,0,0
1669,0.01917035,0,0,0,0
1670,0.011415956,0,0,0,0
1671,0.032378024,0,0,0,0
1672,0.004191533,0,0,0,0
1673,0.003087075,0,0,0,0
1674,0.008148729,0,0,0,0
1675,0.014384082,0,0,0,0
1676,0.048340703,0,0,0,0
1677,0.001480322,0,0,0,0
1678,0.002371766,0,0,0,0
1679,0.00163661,0,0,0,0
1680,0.039950921,0,0,0,0
1681,0.002224514,0,0,0,0
1682,0.002477127,0,0,0,0
1683,0.002451624,0,0,0,0
1684,0.007481603,0,0,0,0
1685,0.0034226,0,0,0,0
1686,0.002350739,0,0,0,0
1687,0.002672674,0,0,0,0
1688,0.000190701,0,0,0,0
1689,0.003028007,0,0,0,0
1690,0.013334439,0,0,0,0
1691,0.008198499,0,0,0,0
1692,0.000223946,0,0,0,0
1693,0.001635871,0,0,0,0
1694,0.025935409,0,0,0,0
1695,0.022806058,0,0,0,0
1696,0.001524464,0,0,0,0
1697,0.00064305,0,0,0,0
1698,0.015505535,0,0,0,0
1699,0.044504938,0,0,0,0
